reviews,Lat,Long,Sentiment_Score,O2_mg/l,O2_%,T_oC,ZICHT_m,INTTNLETRCCN_nKVE/dl,E_COLI_nKVE/dl,CHLFa_ug/l_blauwalg,FG,TG,SQ,DR,RH,Amenities_Score,Normalized_Amenities_Score,review_datetime_utc,Location_Unique,Status,Translated_Review,name
193.0,52.3069241,4.9864444,0.4927,5.1,51.0,15.2,0.6,167.5050686988813,343.78782366271037,5.286276650453733,6.0,15.6,0.0,7.9,8.3,5.0,0.36,718.0,4.0,0.0,2926.0,Gaasperplas
193.0,52.3069241,4.9864444,0.9686,9.7,120.0,26.4,4.0,165.65629921825757,342.1664096159851,0.5,2.2,25.1,12.2,0.2,0.2,5.0,0.36,704.0,4.0,0.0,1135.0,Gaasperplas
193.0,52.3069241,4.9864444,0.0,5.0,56.0,21.2,0.5,166.92866788056682,343.57053059726354,5.285946522580775,5.0,19.2,8.1,0.0,-0.1,5.0,0.36,683.0,4.0,0.0,2624.0,Gaasperplas
193.0,52.3069241,4.9864444,0.906,6.725882409813512,72.70067381877425,19.851434311870594,1.0066806289060446,166.54765716587028,343.1592554883946,5.284036391709111,4.4,18.8,12.2,0.0,0.0,5.0,0.36,667.0,4.0,0.0,2631.0,Gaasperplas
193.0,52.3069241,4.9864444,0.5994,6.735628391706522,72.33138388849328,19.57445360726539,1.003956909967235,166.5525755135066,343.1616650758962,5.284061119922792,4.4,18.8,12.2,0.0,0.0,5.0,0.36,667.0,4.0,0.0,530.0,Gaasperplas
193.0,52.3069241,4.9864444,0.5719,6.546893070716077,72.05717741611826,20.437900286448006,1.0024797041259523,166.56081755160085,343.1900759660034,5.284174578728694,5.0,20.0,11.8,0.0,0.0,5.0,0.36,648.0,4.0,0.0,3166.0,Gaasperplas
193.0,52.3069241,4.9864444,0.4215,7.604414947335432,72.8317412364525,15.501064537499417,1.0078411017855151,166.7286978223276,343.13278561805697,5.283638270823551,2.4,13.2,5.1,0.0,0.0,5.0,0.36,612.0,4.0,0.0,2109.0,Gaasperplas
193.0,52.3069241,4.9864444,0.4215,10.9,96.0,9.8,0.8,166.4120988757021,342.5576844666841,5.28060521591945,3.7,7.6,2.1,0.0,-0.1,5.0,0.36,595.0,4.0,0.0,1923.0,Gaasperplas
193.0,52.3069241,4.9864444,0.4754,7.345671205922322,72.71814964611416,16.591072061086088,1.0039250947492824,166.54032854820503,343.07978282856567,5.283735643205858,3.5,15.1,13.2,0.0,0.0,5.0,0.36,580.0,4.0,0.0,2980.0,Gaasperplas
193.0,52.3069241,4.9864444,0.802,7.079919734595316,72.69005324276652,18.05520448687735,1.0036305907443204,166.53523896584295,343.1115332363887,5.283864615475776,4.8,16.8,13.2,0.0,0.0,5.0,0.36,579.0,4.0,0.0,60.0,Gaasperplas
193.0,52.3069241,4.9864444,0.8622,8.673623761730898,72.97414614810253,8.968408452599775,0.9848064602493305,166.87423996551973,343.05374062134854,5.283104194914704,9.0,6.9,7.7,4.4,4.8,5.0,0.36,554.0,4.0,0.0,2944.0,Gaasperplas
193.0,52.3069241,4.9864444,0.764,8.652755651926187,72.17891534844313,9.64908369058411,0.9836603984948407,166.9608914756301,343.11045264544,5.283201565886804,11.3,7.7,1.1,2.9,2.2,5.0,0.36,550.0,4.0,0.0,3043.0,Gaasperplas
193.0,52.3069241,4.9864444,0.6588,9.070684453429848,72.1985941587768,8.026213082265215,0.9819839014488302,166.81345407941654,343.0031031817813,5.282990735354264,10.2,5.3,5.9,1.0,1.4,5.0,0.36,549.0,4.0,0.0,1216.0,Gaasperplas
193.0,52.3069241,4.9864444,0.1548,8.84849399948014,72.53688692646406,9.299890768656471,0.9955442311125215,166.79264661302255,343.0170687579103,5.283074948093983,5.0,6.2,4.1,0.0,0.0,5.0,0.36,533.0,4.0,0.0,24.0,Gaasperplas
193.0,52.3069241,4.9864444,0.5859,8.642242864725208,73.61494690006231,8.70063510350467,0.9975573817887835,167.03831038023444,343.109016406141,5.2830562607644325,10.2,7.9,0.0,7.5,1.9,5.0,0.36,531.0,4.0,0.0,1627.0,Gaasperplas
193.0,52.3069241,4.9864444,0.6361,7.3,61.0,7.7,0.6,167.08118580048233,343.26258174744197,5.284243893610875,2.4,4.5,2.0,1.2,0.9,5.0,0.36,501.0,4.0,0.0,124.0,Gaasperplas
193.0,52.3069241,4.9864444,0.8122,8.143425866130826,72.49807492235844,7.932611412602172,0.9593843263932221,167.50363241657408,343.35987392680966,5.283468386689644,6.8,6.2,0.1,12.8,21.5,5.0,0.36,478.0,4.0,0.0,461.0,Gaasperplas
193.0,52.3069241,4.9864444,0.6243,8.149398697173535,72.27175535973674,7.762863616139942,0.9577150935536834,167.5066466289709,343.3613506440033,5.283483541390723,6.8,6.2,0.1,12.8,21.5,5.0,0.36,478.0,4.0,0.0,2144.0,Gaasperplas
193.0,52.3069241,4.9864444,0.0,9.049521835284704,72.34021550636133,8.10888899224113,0.9898564084028244,166.69733475312853,342.95140524658973,5.282975337071237,6.0,5.3,8.7,0.0,0.0,5.0,0.36,476.0,4.0,0.0,2260.0,Gaasperplas
193.0,52.3069241,4.9864444,0.4404,7.449629520792608,72.81711913573575,16.202878675306156,1.0074815547293166,166.6656546056382,343.1227798680143,5.2837018447417305,2.5,14.2,7.7,0.0,0.0,5.0,0.36,469.0,4.0,0.0,1050.0,Gaasperplas
193.0,52.3069241,4.9864444,0.5719,6.597790919019964,72.31065132368462,19.919583142422336,1.0065607494197648,166.80862698935448,343.2858176010699,5.284164160703049,4.0,19.1,3.0,1.5,1.3,5.0,0.36,419.0,4.0,0.0,2241.0,Gaasperplas
193.0,52.3069241,4.9864444,0.7717,5.763897807469835,72.58869033987511,24.8,1.0,90.0,410.0,5.3251112677671015,2.7,24.6,8.5,0.0,0.0,5.0,0.36,401.0,4.0,0.0,1282.0,Gaasperplas
193.0,52.3069241,4.9864444,0.4215,6.496789094637386,72.24044297813889,20.616008301834484,1.0060492168574218,166.54341993249238,343.18494206740417,5.284181243492074,3.3,20.1,12.3,0.0,0.0,5.0,0.36,396.0,4.0,0.0,1951.0,Gaasperplas
193.0,52.3069241,4.9864444,0.4215,6.520228821882274,72.41017435530978,20.389315502758627,1.016087990057737,166.5258406566598,343.08360673776355,2.1,3.6,19.9,11.7,0.0,0.0,5.0,0.36,395.0,4.0,0.0,2125.0,Gaasperplas
193.0,52.3069241,4.9864444,0.5244,6.873812331042984,72.61215182198013,19.080868274699284,0.9876060552326518,15.0,20.0,5.051024577477862,3.0,17.8,0.0,0.1,0.1,5.0,0.36,355.0,4.0,0.0,2995.0,Gaasperplas
193.0,52.3069241,4.9864444,0.8442,6.648547578007733,72.6238931792892,20.22947398444323,1.0079088890542294,166.58737955110698,343.18651787533776,5.284086745775297,4.1,19.2,10.3,0.0,-0.1,5.0,0.36,339.0,4.0,0.0,400.0,Gaasperplas
193.0,52.3069241,4.9864444,0.5994,8.960338192604521,72.26882616889446,8.29023261027643,0.9835450520023532,166.9132555741829,343.0556821008262,5.283051685440622,9.1,5.5,2.9,1.8,2.6,5.0,0.36,269.0,4.0,0.0,497.0,Gaasperplas
193.0,52.3069241,4.9864444,0.7783,7.4965734307877,72.56328585127622,15.732063673949447,0.9997923746864587,166.75479228715017,343.155821005721,5.283699843446048,7.0,14.4,5.8,1.5,0.5,5.0,0.36,213.0,4.0,0.0,2313.0,Gaasperplas
193.0,52.3069241,4.9864444,0.6249,7.323692586760757,73.65384667063265,15.822839745431061,1.0106557975153443,166.7864401852089,343.1647598343157,5.283677779675481,3.5,14.8,6.6,4.2,1.9,5.0,0.36,206.0,4.0,0.0,543.0,Gaasperplas
193.0,52.3069241,4.9864444,0.0,8.853910213359248,73.46793232838718,6.960764613131001,0.9937986559943034,167.11570185059216,343.11495401578793,5.282994729792542,4.6,5.0,0.2,7.4,6.2,5.0,0.36,102.0,4.0,0.0,1538.0,Gaasperplas
193.0,52.3069241,4.9864444,0.9398,8.285075938018297,72.96172526139824,12.611432706358404,1.0024497676039692,166.8548105370152,343.11295857910653,5.283324900962691,5.7,9.4,0.5,0.0,0.0,5.0,0.36,78.0,4.0,0.0,1007.0,Gaasperplas
39.0,52.3060961,4.9879584,0.9169,6.233024553232739,74.89621405487748,23.9,1.0,15.0,180.0,0.5,3.8,20.0,14.2,0.0,0.0,4.0,0.29,1640.0,4.0,0.0,2287.0,Gaasperplas strand
39.0,52.3060961,4.9879584,-0.34,7.01469034014578,72.1563539529329,17.76262055513694,0.9708708453470782,157.1985349883027,323.63960419725066,5.401422322113288,3.3,17.0,4.9,0.0,0.0,4.0,0.29,1430.0,4.0,0.0,1810.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.6361,6.716392715727019,72.8752205288224,19.910840351274693,0.9771210639581994,157.23078337331435,323.68952853854165,5.401516432785073,4.5,18.7,2.8,0.0,0.0,4.0,0.29,1429.0,4.0,0.0,238.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.7269,5.862714485647176,72.78823151381843,23.931670609695125,0.9790843956378145,157.048961568411,323.7090410608518,5.401899071929916,4.2,23.9,9.8,0.0,0.0,4.0,0.29,1428.0,4.0,0.0,1809.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.4754,5.747514638823031,72.59011542211591,24.229623927630932,0.9770790143620118,156.95463167241223,323.6800017150478,5.401951821062202,3.9,24.7,13.9,0.0,0.0,4.0,0.29,1416.0,4.0,0.0,2941.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.7003,6.583598268309722,73.26534760326246,20.41725092255085,0.9770194543713838,156.9735892681667,323.5856181675393,5.401501331710797,4.0,19.7,13.7,0.0,0.0,4.0,0.29,1413.0,4.0,0.0,791.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.4767,6.5,70.0,19.0,0.4,157.08597894113916,323.6399786628167,5.40170607705294,3.7,17.4,11.6,0.0,0.0,4.0,0.29,1382.0,4.0,0.0,3135.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.4215,6.08769418302982,72.65199451135328,22.622173503341543,0.9767752654187336,157.0266800004335,323.6716136551594,5.401797170149622,3.8,22.6,11.1,0.0,0.0,4.0,0.29,1365.0,4.0,0.0,1812.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.5994,10.7,113.0,19.2,0.3,156.4367787533647,322.7810483739829,5.396989482924079,2.0,15.6,7.5,0.0,0.0,4.0,0.29,1362.0,4.0,0.0,470.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.9538,7.02841130561652,73.58841812572065,18.42700567632049,0.9748432220178481,156.9535820124388,323.5233240132055,5.401258725954081,5.1,17.2,15.0,0.0,0.0,4.0,0.29,1359.0,4.0,0.0,1671.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.6369,8.721058062524435,74.09473569796685,6.085314612132789,0.9448233676335889,157.83737639430325,323.65785546466486,5.4004876266417465,6.3,4.0,0.0,11.5,15.7,4.0,0.29,1258.0,4.0,0.0,2133.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.7351,7.244783139143859,73.43072341637027,17.311912804187102,0.9744148319213293,157.04508411212169,323.5391091785942,5.401184238149606,4.7,15.8,11.3,0.0,0.0,4.0,0.29,1115.0,4.0,0.0,1501.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.0,10.087711942284812,73.52479197305274,3.2196618377315556,0.9576703982873844,157.201044901655,323.27005323882315,5.3998396318879065,6.4,-0.8,7.9,0.0,0.0,4.0,0.29,1030.0,4.0,0.0,704.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.7717,5.377615998365475,72.92985599563286,26.310111651972633,0.9843580005785907,157.01155291565968,323.7477763346505,5.402114303210115,2.8,26.6,10.7,0.0,0.0,4.0,0.29,928.0,4.0,0.0,2567.0,Gaasperplas strand
39.0,52.3060961,4.9879584,0.937,6.975667289298957,72.94120862015899,18.678721619429155,0.9704332917269619,157.1191315230255,323.61020978839485,5.401364582823216,7.1,17.6,8.3,0.1,0.1,4.0,0.29,913.0,4.0,0.0,2517.0,Gaasperplas strand
